date,equity_return,ig_return,hy_return
2005-09-30,0.006949262126423106,-0.0186092971058629,-0.010018688707781664
2005-10-31,-0.017745278079288718,-0.01581757063216971,-0.0072786719342974315
2005-11-30,0.03518897755089512,0.006568681123300557,0.004822678350879128
2005-12-31,-0.0009492755821206567,0.008610560167778614,0.00915032679738581
2006-01-31,0.025468299509810777,-0.004364177021506599,0.015853375609001796
2006-02-28,0.00045262622815078757,0.00682498406912746,0.006318514007308096
2006-03-31,0.011059494670070835,-0.01683436703651675,0.006241016718359749
2006-04-30,0.01219019239469521,-0.0020221104608841856,0.0064278464834794935
2006-05-31,-0.030918456415781392,-0.0018996001508563287,-0.0006162695152014397
2006-06-30,9.015109875298855e-05,-0.0008593801933942657,-0.003793328973185073
2006-07-31,0.005082646540981894,0.01458929218984406,0.010654261704681867
2006-08-31,0.021272767605230003,0.022255918948492992,0.016184112843355747
2006-09-30,0.024565152281548208,0.008724473988401371,0.013150204558737721
2006-10-31,0.0315122914525392,0.010013355395656065,0.01460196134987024
2006-11-30,0.01646788480158734,0.014613876848178053,0.015973135283038786
2006-12-31,0.012612927399184404,-0.008961442751114435,0.01100015739493898
2007-01-31,0.014060772029622637,0.00093795516270756,0.010742086144265528
2007-02-28,-0.021848812881329005,0.020004946488337616,0.013930961304787104
2007-03-31,0.009983373838425624,-0.006750529050681742,0.0023293104903368
2007-04-30,0.04328599264757105,0.008916034683721819,0.013236111344997692
2007-05-31,0.03255191881256425,-0.009537687110875548,0.007113297545247477
2007-06-30,-0.0178179944195207,-0.006553430520262027,-0.016849018928329795
2007-07-31,-0.031977812730859756,0.006058158319870888,-0.031405263864643596
2007-08-31,0.012858808521936993,0.010705205406128737,0.01114288189931556
2007-09-30,0.035793238194153254,0.0021183635641466303,0.02443956947967374
2007-10-31,0.014822760055744899,0.005416831813978007,0.0060561448121256856
2007-11-30,-0.044039692591339885,0.015768725361366753,-0.020470267393907227
2007-12-31,-0.00863387145820882,0.0010349288486415364,0.0029369323486971854
2008-01-31,-0.06116224466668552,0.012535538898940324,-0.013592200142184874
2008-02-29,-0.034757167925975274,-0.002935545628589553,-0.011874731874731759
2008-03-31,-0.005959194305206195,0.0002560163850486852,-0.0051925047322994855
2008-04-30,0.0475413460039491,-0.0072945994369082445,0.04166957614691702
2008-05-31,0.010674324554980963,-0.013793992522882492,0.0042734326557287705
2008-06-30,-0.08595937078930271,-0.0032679738562091387,-0.02678303240663482
2008-07-31,-0.00985960013162468,-0.003672131147540947,-0.016031961043192045
2008-08-31,0.0121882064026686,0.00434381992891919,0.0032237828041683514
2008-09-30,-0.09078894442590901,-0.008912188728702364,-0.08297580379010261
2008-10-31,-0.1694222734051385,-0.03292779687913261,-0.1629730651210366
2008-11-30,-0.07485565475975409,0.035006153425406916,-0.08434034849513461
2008-12-31,0.007830294014831596,0.0433346545118245,0.07475965697056575
2009-01-31,-0.08566042653076111,-0.020767380017728265,0.05307211184694616
2009-02-28,-0.10993039317858722,-0.009569377990430561,-0.034653681544239645
2009-03-31,0.08539690667374789,0.0073116594855726635,0.033024949670881654
2009-04-30,0.09392595355515465,0.001036941023979221,0.11465107622238291
2009-05-31,0.05308469041043673,0.003237084034701576,0.07113250171888819
2009-06-30,0.00019594405595935172,0.0027103768714507037,0.031801342478817496
2009-07-31,0.07414175695078962,0.009653752091646206,0.061837895485246985
2009-08-31,0.03356483169279367,0.006756756756756799,0.020338472354743065
2009-09-30,0.03571734406558491,0.006711409395973256,0.05974997539127869
2009-10-31,-0.019756430600335717,-0.00037735849056608206,0.017864883274506083
2009-11-30,0.05735901898726525,0.009815024537561445,0.010129277566539807
2009-12-31,0.017773433649474146,-0.020685358255451702,0.03134786798361855
2010-01-31,-0.03697659417379229,0.012851507825422992,0.015153727116120175
2010-02-28,0.028516859582631282,0.00012562814070360417,0.0015531523239762368
2010-03-31,0.05879419469595737,-0.005150106770506202,0.030957440698409
2010-04-30,0.014758285908568203,0.007575757575757569,0.02239554317548742
2010-05-31,-0.08197945546014551,0.008270676691729317,-0.035214145597210145
2010-06-30,-0.05387863732688036,0.01143425304499135,0.013046609152393973
2010-07-31,0.06877520652994473,0.005775374784959375,0.03464953238462942
2010-08-31,-0.04745009383645982,0.01270616982284678,0.0015626473401317842
2010-09-30,0.08755587512561647,-0.002774761732416531,0.02968432662174325
2010-10-31,0.03685283541587592,0.0004839099927413937,0.02425675322639642
2010-11-30,-0.0022858080703805905,-0.009552599758162139,-0.011158863963883547
2010-12-31,0.06529397663637293,-0.02002197533878647,0.017617168356160784
2011-01-31,0.02264955837778171,0.0008720568082720703,0.02101287640677274
2011-02-28,0.03195912608215923,0.0001244709982572978,0.01338099848563834
2011-03-31,-0.001052949456467167,-0.004107031736154343,0.004201371876531246
2011-04-30,0.028499576905488544,0.01174706323419139,0.015198272812656288
2011-05-31,-0.013504499299727635,0.009016798418972405,0.004890122433286459
2011-06-30,-0.018256281067468794,-0.006487942220590015,-0.010043521928356225
2011-07-31,-0.021471575502465035,0.013553474618038575,0.012343591477849136
2011-08-31,-0.05679035579518654,0.013858497447118978,-0.0400629936290533
2011-09-30,-0.0717644263617433,0.004076738609112507,-0.03595575441213028
2011-10-31,0.10771937645812302,-0.0014330069262000755,0.05956141142496163
2011-11-30,-0.005055628106458099,-0.0031093039942597933,-0.022108119288938632
2011-12-31,0.008536520134044379,0.002159309021113387,0.024785367674505343
2012-01-31,0.04357871407615477,0.006344266219774797,0.029030378086981834
2012-02-29,0.04059182438165654,-0.002022124420125948,0.022783854258846326
2012-03-31,0.03132879987423132,-0.007389749702026327,-0.0009344284989156737
2012-04-30,-0.007494597498459155,0.007684918347742542,0.010219045529600512
2012-05-31,-0.06265272778257869,0.0070305052430887915,-0.012070226773957526
2012-06-30,0.039554798832964755,-0.0015382794935511201,0.020328119215105467
2012-07-31,0.01260139419867956,0.01007347712728146,0.01916338772409265
2012-08-31,0.019757360834536497,-0.0005866478939340336,0.012060659330878298
2012-09-30,0.024242420795411057,-0.0003521953510213782,0.014247551202137165
2012-10-31,-0.019793853504035952,-0.003053435114503844,0.008248517759784857
2012-11-30,0.0028492562446977843,0.0005889975262103331,0.00741775962158675
2012-12-31,0.007065760492863449,-0.010713444784553716,0.015857432504535307
2013-01-31,0.050430167691776884,-0.0069022967987623085,0.01376108239842
2013-02-28,0.011058860862704023,0.003355302576393049,0.00463183636250597
2013-03-31,0.03598625529922761,-0.001074883554281647,0.010303961713407528
2013-04-30,0.018085683793105822,0.006456241032998689,0.018570320156811482
2013-05-31,0.020765530957506106,-0.021145165122356868,-0.005312164857523838
2013-06-30,-0.015000797184100523,-0.018446601941747742,-0.026360072953718672
2013-07-31,0.049460566467464995,0.0017309594460930278,0.01880465717981883
2013-08-31,-0.03129442821338002,-0.010614663046161432,-0.007049836451920921
2013-09-30,0.029746697308562497,0.008982035928143617,0.010782829316200893
2013-10-31,0.04460054543831582,0.006429277942631151,0.02458452258051458
2013-11-30,0.028048305747545577,-0.005159705159705208,0.004642846558860381
2013-12-31,0.02355936471152309,-0.01148431711533715,0.00548667171414241
2014-01-31,-0.03558106891176038,0.01549031855090588,0.0073929923038560386
2014-02-28,0.04311670098003462,0.0025833435846966957,0.02004562442362756
2014-03-31,0.0069299008620509195,-0.0038036809815951145,0.0023125237913970143
2014-04-30,0.006203429813208761,0.0056657223796034994,0.0069310596925646895
2014-05-31,0.021031661082743014,0.008328230251071655,0.01006100723223291
2014-06-30,0.019057506898491505,-0.0013360864812340667,0.008457804331590602
2014-07-31,-0.015078476457266898,-0.004864996351252815,-0.013228296891489078
2014-08-31,0.037652034349249686,0.009288682473722831,0.015197425818737953
2014-09-30,-0.015515174772958495,-0.007871155243400207,-0.020976371549756512
2014-10-31,0.023206279862885815,0.005248382765775661,0.011383050015573826
2014-11-30,0.024532290877179008,0.006192326372025381,-0.007148656593842562
2014-12-31,-0.004188314546311078,-0.006033546518643629,-0.014748042523992422
2015-01-31,-0.031041782262238415,0.02403787786815581,0.006897670247476562
2015-02-28,0.05489394836185668,-0.015056312981624131,0.023858026738423854
2015-03-31,-0.017398927338341474,0.0034906114588348913,-0.005311912936451391
2015-04-30,0.0085238691936389,-0.005517572268202042,0.011992371028515691
2015-05-31,0.010489502441988208,-0.006874924617054523,0.002960266240094267
2015-06-30,-0.021010732899127804,-0.01311634685450569,-0.015252621544328049
2015-07-31,0.019738920595577802,0.006768397735663179,-0.006152729168217963
2015-08-31,-0.0625787549729413,-0.004522674489671252,-0.017617143231776322
2015-09-30,-0.02644454360149684,0.0060166994106092275,-0.02594146248450757
2015-10-31,0.08298489198014258,-0.0017087757842060292,0.027258757548767054
2015-11-30,0.000503520362373111,-0.00599095243917358,-0.022447929569144542
2015-12-31,-0.01753017727109918,-0.006642066420664117,-0.025789976412795568
2016-01-31,-0.05073405152575883,0.012010896483407585,-0.015817592444373196
2016-02-29,-0.004130056714126695,0.006362412822708885,0.004645678096186767
2016-03-31,0.06599371585027503,0.006747720364741694,0.04420811915651446
2016-04-30,0.002696989311084419,0.0019926332950908066,0.0399527118036378
2016-05-31,0.015333344663426729,-0.00204893334940337,0.007221393961982958
2016-06-30,0.0009017798205614991,0.018115942028985588,0.010833063508950413
2016-07-31,0.035614033783750276,0.004033214709371347,0.025259458568996696
2016-08-31,-0.0012223478251948139,-0.005080340264650318,0.02228054201703178
2016-09-30,-0.001232135100488363,-0.0008312551953448821,0.006461640558145909
2016-10-31,-0.01942505278742468,-0.011290705966246817,0.0031319949332826447
2016-11-30,0.03417302976224712,-0.02764755379252315,-0.003943852001764281
2016-12-31,0.018199068005136043,-0.0012362467548522327,0.019667092135768005
2017-01-31,0.017884457068517046,0.0018566654288896256,0.013429048300293012
2017-02-28,0.03719888160208029,0.004077094143810189,0.015603861892798054
2017-03-31,-0.000389230466828705,-0.002337886058816241,-0.0021015008356363163
2017-04-30,0.009090081076956302,0.005796743956586026,0.011333863960468316
2017-05-31,0.011576986870414085,0.005027590435315643,0.008927766254847258
2017-06-30,0.004814500787441611,-0.0015861395802829747,0.0010563265836773805
2017-07-31,0.019349231572105108,0.001955273127214996,0.011534278153866095
2017-08-31,0.0005465732906932974,0.006464202951579567,-0.0002567826735891954
2017-09-30,0.01930269097140047,-0.0067862336403295975,0.008981675455705718
2017-10-31,0.022189804814294778,-0.002318204001952151,0.0038582088364915723
2017-11-30,0.028081045522404313,-0.0031796502384736636,-0.0026784794478212914
2017-12-31,0.009831846812252909,0.0007361059992636587,0.0029161005299833676
2018-01-31,0.05617848972391459,-0.0123820031874462,0.006409443828236272
2018-02-28,-0.038947168504508856,-0.012537239324726945,-0.009320706295412817
2018-03-31,-0.026886166987952986,0.004776869893149183,-0.006174261988954655
2018-04-30,0.002720092575692945,-0.011009633429250765,0.006652381104679028
2018-05-31,0.02161039744953408,0.004554079696394764,-0.00015091342335193936
2018-06-30,0.004841911069441096,-0.002770431935524509,0.003447700606128201
2018-07-31,0.03601973753790633,-0.002651849981058163,0.011178403198353282
2018-08-31,0.030262914106174987,0.004304887313243633,0.007242008345925255
2018-09-30,0.004294442181069558,-0.007816439737770908,0.005806361346889277
2018-10-31,-0.0694012422399467,-0.010927573062261775,-0.016375706149197478
2018-11-30,0.01785931594437895,0.003854059609455174,-0.009074481458202333
2018-12-31,-0.09177938509173134,0.013693370872792432,-0.021914767096134824
2019-01-31,0.07868560955769444,0.011109708370155458,0.045930237271098795
2019-02-28,0.0297294478754484,-0.0033712073916845053,0.01688018786765566
2019-03-31,0.017923704127798867,0.01703833625657758,0.009801455737205256
2019-04-30,0.039313825805378455,-0.0027100271002711285,0.013993403325508913
2019-05-31,-0.06577702745938341,0.015810276679841806,-0.012713536045256713
2019-06-30,0.06892927483597866,0.010092412451361943,0.024518045492585294
2019-07-31,0.01312761480318958,-0.0008426628144937442,0.005121827373812282
2019-08-31,-0.018091927841792255,0.025301204819277112,0.003902331881246335
2019-09-30,0.017180905477512276,-0.007873090481785971,0.003172450006563521
2019-10-31,0.020434151176188964,0.0009475304986379385,0.0023191060900162874
2019-11-30,0.034045763770473414,-0.0026032422198556393,0.0027344203319019655
2019-12-31,0.02859024344180927,-0.005101435520227904,0.02090431033859197
2020-01-31,-0.0016298530820093582,0.01979489625566422,4.251128320298392e-05
2020-02-29,-0.0841082712866773,0.014499532273152482,-0.0155017889404514
2020-03-31,-0.12512014577636765,-0.01625172890733073,-0.11759033370035321
2020-04-30,0.12684394759897777,0.025307557117750568,0.03800451813370076
2020-05-31,0.04527994745282338,0.0046851788367043845,0.045742750064819315
2020-06-30,0.01838839942854631,0.004777070063694211,0.009744626180512306
2020-07-31,0.05510454506264595,0.012678288431061668,0.047776719545224555
2020-08-31,0.0700626258569339,-0.011178180192264686,0.009842561622531276
2020-09-30,-0.039227828061440984,-0.0027130906624462936,-0.010421721060737021
2020-10-31,-0.027665753097161128,-0.007254590795737981,0.004675919017061991
2020-11-30,0.10754700265211281,0.0103905001141813,0.04002716103523163
2020-12-31,0.03712084718458808,-0.0033902135834557034,0.019069900297882247
2021-01-31,-0.011136316228272047,-0.008617757115319091,0.0038307016724283827
2021-02-28,0.026090675227012028,-0.0170422051927257,0.0034836719497925994
2021-03-31,0.04243926596640191,-0.01419595066325341,0.0017026633099244126
2021-04-30,0.05242596313083969,0.006373937677053965,0.010965826041521964
2021-05-31,0.005485467733004956,0,0.002885087174119283
2021-06-30,0.02221302170309225,0.00738916256157629,0.013666370942490458
2021-07-31,0.022749849295983005,0.010129235068110365,0.0035587646646202398
2021-08-31,0.02898940768973146,-0.003457814661134262,0.0054570871594932235
2021-09-30,-0.04756944892034254,-0.011681702521397108,0.00033164322841927607
2021-10-31,0.06914342986634092,-0.0008191925102399855,-0.0017788035474060049
2021-11-30,-0.00833269513002044,0.00046849379245728073,-0.010244749885033988
2021-12-31,0.043613189091354476,-0.00784359634745968,0.018810820577682463
2022-01-31,-0.05258618899022549,-0.020648967551622377,-0.027489406444175524
2022-02-28,-0.03136018320347245,-0.01301204819277102,-0.008981431427845799
2022-03-31,0.03577422841177125,-0.02905273437499989,-0.009246845425867511
2022-04-30,-0.08795821838337703,-0.04211717374905721,-0.03637738552466607
2022-05-31,5.358275500721987e-05,0.006431290195563877,0.0024988125477560796
2022-06-30,-0.08391950549300287,-0.01851851851851849,-0.06806196440342771
2022-07-31,0.09111523810026978,0.02179112410310924,0.06022693781314481
2022-08-31,-0.04243938760847976,-0.0299089726918077,-0.02394818407994781
2022-09-30,-0.09339443575080542,-0.043833780160857816,-0.04021417179311915
2022-10-31,0.07986143890543351,-0.013738959764475034,0.028464391691394475
2022-11-30,0.0537527183786104,0.03425728500355385,0.018717946868440638
2022-12-31,-0.05897147537692948,-0.012644310060472841,-0.007533703409991932
2023-01-31,0.06175476233004096,0.03312917594654774,0.03909594201244215
2023-02-28,-0.026112520426929797,-0.028967933171651916,-0.012935296056245105
2023-03-31,0.03505129046147171,0.02442070209518521,0.01125455607801662
2023-04-30,0.014642108981541613,0.003386157388595379,0.009650438156030283
2023-05-31,0.0024809080572947284,-0.014038876889848728,-0.009496883196511763
2023-06-30,0.06472897014480639,-0.004791894852135936,0.01628023742872653
2023-07-31,0.031138859944427777,-0.0037144036318612628,0.014239499722519255
2023-08-31,-0.017716275694731998,-0.009251587959127283,0.0028559608172853412
2023-09-30,-0.048718761465201266,-0.02745644599303132,-0.01163084702907713
2023-10-31,-0.02198038965972937,-0.01791344224706215,-0.012380336874419418
2023-11-30,0.08917867109097433,0.04231723332846937,0.04548645903628423
2023-12-31,0.044229358098231364,0.029679406411871723,0.03687669518047154
2024-01-31,0.015895285479183174,-0.0016315431679128078,0.00018235323708437612
2024-02-29,0.051721119936259496,-0.016478278632711563,0.002961128120658074
2024-03-31,0.03101972923527696,0.005677097756854099,0.011916104605972366
2024-04-30,-0.04161552178513117,-0.026986093900591923,-0.010004150328619232
2024-05-31,0.04802033452524501,0.013725767652469134,0.011350411092617696
2024-06-30,0.03467078103331089,0.005723059743160119,0.009651554147693586
2024-07-31,0.011321197141073158,0.02040249826509366,0.019621059855875256
2024-08-31,0.02283384801605748,0.011425462459194735,0.01590802552976678
2024-09-30,0.020198243140549632,0.010086067778375396,0.01634514703533463
2024-10-31,-0.00989798689103727,-0.02742644121954474,-0.005506274591976945
2024-11-30,0.057302512568732755,0.007529089664613187,0.011453955916609138
2024-12-31,-0.02499122900722306,-0.022961956521739046,-0.004287822237653005
2025-01-31,0.02701602483271759,0.005979696843276372,0.013808012831688643
2025-02-28,-0.014240664045493068,0.01824716615980093,0.006500429922613904
2025-03-31,-0.05754503716245207,-0.002850936736356169,-0.010735602332786587
2025-04-30,-0.007624558777613033,0.000680735194009463,2.3028342132080937e-05
2025-05-31,0.06152235940085249,-0.009931972789115728,0.016821816548936885
2025-06-30,0.0496080585596661,0.011818056891576223,0.018553432413304982
2025-07-31,0.02166665538535817,-0.0058400108651364135,0.004013296127891808
2025-08-31,0.019066189695779556,0.008196721311475308,0.012179998228363909
2025-09-30,0.03532306820897535,0.007723577235772439,0.00763575898131541
2025-10-31,0.022686795269283966,0.0028237192416296075,0.0019650417978502865
2025-11-30,0.0012994797943517433,0.0026816840976133793,0.004973399356383634
2025-12-31,-0.0005230915873550845,-0.009494517250601908,0.006501347708894878
2026-01-31,0.01288108152852252,0.0025661816697106765,0.005578289387618174
2026-02-28,-0.008641951723092345,0.01601671657258219,-1.2280315468959913e-05
2026-03-31,-0.0493795460987313,-0.01737349546013056,-0.009536261770419663
2026-04-30,0.10505265471572467,0.0014988993191493716,0.015206622457539343
2026-05-31,0.04971894101276053,0.0013631198649004528,0.003122658101719633
